Item 1,Item 2,Item 3,Item 4,Item 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,red/blush wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,whipped/sour cream,domestic eggs,brown bread,flour,coffee,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,whole milk,curd,pastry,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,other vegetables,brown bread,pickled vegetables,coffee,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen meals,pastry,fruit/vegetable juice,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,whole milk,cream cheese,processed cheese,white bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,other vegetables,pastry,bottled water,buttermilk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,bottled water,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,mustard,canned fish,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,artif. sweetener,rum,Protein shakes,napkins,apples,,,,,,,,,,,,,,,,,,,,,,,,
Potato chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,whipped/sour cream,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,coffee,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potato chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,grapes,yogurt,hard cheese,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,frozen meals,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pickled vegetables,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,berries,onions,whole milk,butter milk,yogurt,whipped/sour cream,cream cheese,mayonnaise,pastry,semi-finished bread,chocolate,specialty chocolate,Protein shakes,whipped cream,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,dessert,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,Lemonade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avacado,soda,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cake bar,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,tropical fruit,pip fruit,other vegetables,whole milk,dessert,whipped/sour cream,cream cheese,frozen meals,avacado,salty snack,cake bar,chewing gum,specialty bar,seasonal products,,,,,,,,,,,,,,,,
sausage,ham,citrus fruit,root vegetables,other vegetables,whole milk,soft cheese,processed cheese,frozen vegetables,salt,oil,margarine,soda,fruit/vegetable juice,bottled beer,chocolate,,,,,,,,,,,,,,,,
frozen meals,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,berries,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,packaged fruit/vegetables,ice cream,oil,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,canned fish,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,whole milk,butter,rolls/buns,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,frozen meals,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,frozen vegetables,soda,canned beer,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,root vegetables,whole milk,white bread,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,dessert,white bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,rolls/buns,zwieback,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,Energy drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,curd,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,roll products,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,cake bar,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen potato products,ketchup,chocolate,Protein shakes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
mango,pet care,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,butter,UHT-milk,avacado,pet care,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,curd,avacado,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,curd,yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,frozen potato products,rolls/buns,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,fruit/vegetable juice,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,beverages,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,hard cheese,frozen vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,condensed milk,bottled beer,red/blush wine,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,soda,bottled beer,salty snack,long life bakery product,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,ice cream,rolls/buns,soda,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,butter,UHT-milk,rolls/buns,pasta,sugar,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,
honey,carrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,avacado,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,whole milk,yogurt,UHT-milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,whipped/sour cream,pastry,baking powder,canned fruit,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pasta,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,hard cheese,curd cheese,sugar,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,berries,whole milk,butter,yogurt,whipped/sour cream,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,
butter,sliced cheese,frozen dessert,rolls/buns,pastry,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,berries,whole milk,curd,dessert,butter milk,yogurt,whipped/sour cream,soft cheese,sliced cheese,curd cheese,domestic eggs,rolls/buns,sugar,long life bakery product,,,,,,,,,,,,,,,,
grapes,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,whole milk,frozen vegetables,sugar,canned beer,detergent,iced coffee,napkins,carrot,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,liquor (appetizer),nut snack,long life bakery product,Protein shakes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
brandy,liquor,liquor (appetizer),long life bakery product,lettuce,napkins,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
turkey,frozen potato products,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,grapes,other vegetables,curd,beverages,rolls/buns,pastry,waffles,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,soft cheese,hard cheese,salad dressing,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,seasonal products,strawberries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,onions,herbs,whole milk,curd cheese,rolls/buns,oil,jam,bottled water,waffles,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,curd,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whipped/sour cream,brown bread,bottled water,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,herbs,other vegetables,canned fish,misc. beverages,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,grapes,whole milk,cream cheese,ice cream,domestic eggs,pickled vegetables,soda,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,salty snack,Coconut water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,butter,soft cheese,white bread,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,nuts/prunes,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,processed cheese,specialty vegetables,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,grapes,berries,butter milk,yogurt,sliced cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
beef,soft cheese,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,root vegetables,other vegetables,whole milk,butter,yogurt,frozen vegetables,frozen dessert,frozen potato products,white bread,pasta,honey,chewing gum,detergent,Protein shakes,,,,,,,,,,,,,,,,
other vegetables,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,hard cheese,sauces,coffee,paneer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,whipped/sour cream,pastry,soda,chewing gum,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,
sausage,processed cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,UHT-milk,domestic eggs,white bread,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,whipped/sour cream,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,mayonnaise,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,pastry,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,coffee,candy,muffins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,brown bread,fruit/vegetable juice,bottled beer,red/blush wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,frozen vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,beverages,soda,apples,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,butter milk,canned fish,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,domestic eggs,sugar,coffee,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
meat,hamburger meat,onions,other vegetables,condensed milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,oil,pickled vegetables,fruit/vegetable juice,salty snack,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,Potato chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,cream cheese,frozen meals,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,other vegetables,whole milk,yogurt,zwieback,vinegar,pancake mix,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,root vegetables,butter milk,brown bread,mustard,popcorn,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,dessert,pastry,chocolate,dishes,candles,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,sliced cheese,frozen meals,white bread,chewing gum,apples,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,carrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,sliced cheese,spread cheese,brown bread,pickled vegetables,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
whipped cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,grapes,whole milk,yogurt,sliced cheese,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,dessert,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,ketchup,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,whole milk,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,rolls/buns,prosecco,salty snack,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,brown bread,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,bottled water,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,rolls/buns,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,other vegetables,white bread,pastry,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
mayonnaise,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,jackfruit,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,yogurt,rolls/buns,brown bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,domestic eggs,baking powder,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,condensed milk,sliced cheese,rolls/buns,margarine,bottled water,soda,whipped cream,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,berries,other vegetables,butter,yogurt,soda,chocolate,soft drinks,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whipped/sour cream,sugar,fruit/vegetable juice,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,grapes,other vegetables,hard cheese,frozen vegetables,rolls/buns,misc. beverages,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,roll products,bottled beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,pip fruit,other vegetables,whole milk,frozen vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,berries,whipped/sour cream,rolls/buns,canned beer,specialty bar,napkins,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soft cheese,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,berries,whole milk,whipped/sour cream,beverages,sugar,dishes,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,beef,pip fruit,grapes,other vegetables,whole milk,butter,curd,yogurt,pastry,bottled water,Protein shakes,napkins,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,rolls/buns,coffee,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,butter,pasta,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,UHT-milk,curd cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,butter,curd,yogurt,pudding powder,coffee,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,pastry,margarine,cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,herbs,whole milk,pickled vegetables,avacado,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,berries,other vegetables,curd,yogurt,whipped/sour cream,UHT-milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,whole milk,butter,whipped/sour cream,hard cheese,rolls/buns,brown bread,oil,waffles,cake bar,,,,,,,,,,,,,,,,
UHT-milk,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,flour,baking powder,mango,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,yogurt,beverages,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whipped/sour cream,rolls/buns,brown bread,pastry,sugar,dishes,,,,,,,,,,,,,,,,,,,,,,,,
salt,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,frozen meals,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,oil,detergent,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,frozen vegetables,rolls/buns,white bread,baking powder,bottled beer,detergent,,,,,,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,brown bread,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter milk,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pip fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,hard cheese,domestic eggs,margarine,,,,,,,,,,,,,,,,,,,,,,,
meat,tropical fruit,rolls/buns,instant coffee,soda,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,long life bakery product,carrot,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,pastry,avacado,canned beer,Protein shakes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,white bread,muffins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,tropical fruit,onions,other vegetables,dessert,whipped/sour cream,UHT-milk,cream cheese,pastry,bottled water,soda,waffles,chewing gum,shopping bags,,,,,,,,,,,,,,,,,
Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,beef,citrus fruit,pip fruit,berries,other vegetables,whole milk,hard cheese,frozen vegetables,pastry,oil,baking powder,mango,fruit/vegetable juice,bottled beer,specialty chocolate,seasonal products,detergent,muffins,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,dessert,UHT-milk,margarine,specialty fat,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,berries,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,rolls/buns,pastry,muffins,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,cocoa drinks,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,instant coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whipped/sour cream,frozen vegetables,rolls/buns,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
